iter	MAE
1177	0.05084992537
1178	0.0508486984
1179	0.0508480402
1180	0.05084655748
1181	0.05084553909
1182	0.05084399274
1183	0.05084346502
1184	0.05084252053
1185	0.05084186371
1186	0.05084064293
1187	0.0508396906
1188	0.05083869044
1189	0.05083773479
1190	0.0508358642
1191	0.05083464829
1192	0.05083412094
1193	0.05083358577
1194	0.05083232031
1195	0.05083124152
1196	0.05083032848
1197	0.05082969577
1198	0.05082905761
1199	0.05082842836
1200	0.05082720529
1201	0.05082704545
1202	0.05082568065
1203	0.050824717
1204	0.05082310113
1205	0.05082219893
1206	0.05082074866
1207	0.05081976014
1208	0.0508181736
1209	0.05081722067
1210	0.05081588034
1211	0.05081374434
1212	0.05081278417
1213	0.05081192125
1214	0.05081090073
1215	0.05080983265
1216	0.05080784891
1217	0.05080683531
1218	0.05080622119
1219	0.05080407861
1220	0.05080338701
1221	0.05080225264
1222	0.0508011923
1223	0.05080060393
1224	0.0507985845
1225	0.05079690965
1226	0.05079547454
1227	0.05079426679
1228	0.05079332781
1229	0.05079272464
1230	0.05079054537
1231	0.05078910796
1232	0.05078785452
1233	0.05078653414
1234	0.05078503105
1235	0.05078396804
1236	0.05078311985
1237	0.05078202374
1238	0.05078135624
1239	0.05078013036
1240	0.05077923804
1241	0.05077801402
1242	0.05077675997
1243	0.05077594946
1244	0.05077410955
1245	0.05077332801
1246	0.05077238956
1247	0.0507696637
1248	0.05076891148
1249	0.05076777621
1250	0.05076697862
1251	0.05076674348
1252	0.05076586558
1253	0.05076419496
1254	0.05076268522
1255	0.05076100938
1256	0.05076002662
1257	0.05075894121
1258	0.0507567789
1259	0.05075566982
1260	0.05075422236
1261	0.05075230173
1262	0.0507512376
1263	0.05075012121
1264	0.05074855683
1265	0.05074708307
1266	0.05074596229
1267	0.05074508393
1268	0.05074333667
1269	0.05074271951
1270	0.05074152588
1271	0.05074067332
1272	0.05073941957
1273	0.0507384783
1274	0.05073715921
1275	0.05073659202
1276	0.05073554672
1277	0.05073436466
1278	0.05073342166
1279	0.05073323385
1280	0.05073160629
1281	0.05073044337
1282	0.05072988633
1283	0.05072886814
1284	0.05072827378
1285	0.05072784933
1286	0.05072681919
1287	0.0507250865
1288	0.05072381229
1289	0.05072246503
1290	0.05072173271
1291	0.05072058407
1292	0.05071923032
1293	0.05071839608
1294	0.05071721695
1295	0.05071607618
1296	0.05071468556
1297	0.05071350821
1298	0.05071166644
1299	0.05071028518
1300	0.05070958977
1301	0.05070814226
1302	0.05070667981
1303	0.05070588347
1304	0.05070447493
1305	0.0507037425
1306	0.05070281204
1307	0.05070095282
1308	0.05070025719
1309	0.05069920505
1310	0.05069769065
1311	0.05069672617
1312	0.05069504762
1313	0.05069327074
1314	0.05069253934
1315	0.05069159877
1316	0.0506899065
1317	0.05068873533
1318	0.05068783052
1319	0.05068709788
1320	0.05068423842
1321	0.05068288203
1322	0.05068206455
1323	0.0506813375
1324	0.05068024488
1325	0.05067903595
1326	0.05067731532
1327	0.0506762004
1328	0.05067522292
1329	0.05067346125
1330	0.05067255471
1331	0.05067165969
1332	0.05066965367
1333	0.05066882386
1334	0.05066814228
1335	0.05066674227
1336	0.05066597902
1337	0.05066487431
1338	0.05066291591
1339	0.05066162194
1340	0.05066087053
1341	0.05065959119
1342	0.05065868517
1343	0.05065676958
1344	0.05065483191
1345	0.05065404336
1346	0.05065319115
1347	0.05065197322
1348	0.05065122443
1349	0.05064994712
1350	0.05064898851
1351	0.050648334
1352	0.05064714826
1353	0.05064615256
1354	0.05064525064
1355	0.05064337831
1356	0.05064245545
1357	0.05064122446
1358	0.05064007841
1359	0.05063891346
1360	0.05063822211
1361	0.05063707858
1362	0.05063543949
1363	0.05063397305
1364	0.05063279758
1365	0.0506313397
1366	0.05063006564
1367	0.05062917064
1368	0.05062775587
1369	0.05062665522
1370	0.05062384226
1371	0.05062262486
1372	0.05062152669
1373	0.05062059013
1374	0.05062006324
1375	0.05061935888
1376	0.05061743993
1377	0.05061608293
1378	0.05061474459
1379	0.05061353804
1380	0.05061221599
1381	0.05061144055
1382	0.05061004054
1383	0.05060984056
1384	0.05060835535
1385	0.05060747716
1386	0.05060581435
1387	0.05060419555
1388	0.05060296043
1389	0.05060224277
1390	0.05060152986
1391	0.05060037923
1392	0.05059865204
1393	0.05059759325
1394	0.05059657358
1395	0.05059603266
1396	0.05059489679
1397	0.05059345542
1398	0.05059278831
1399	0.05059222976
1400	0.05059144715
1401	0.0505898741
1402	0.0505885701
1403	0.05058724399
1404	0.05058604831
1405	0.05058441325
1406	0.05058390166
1407	0.05058285026
1408	0.05058202072
1409	0.05058159103
1410	0.05058090378
1411	0.05057947304
1412	0.05057835049
1413	0.05057724475
1414	0.05057594986
1415	0.05057404642
1416	0.05057291342
1417	0.05057128259
1418	0.05057058251
1419	0.05056987504
1420	0.05056900518
1421	0.05056843791
1422	0.05056701918
1423	0.05056589689
1424	0.05056458564
1425	0.05056409161
1426	0.05056278596
1427	0.05056177932
1428	0.05056022677
1429	0.05055846517
1430	0.0505580381
1431	0.05055624711
1432	0.05055422338
1433	0.05055344604
1434	0.05055219928
1435	0.05055108202
1436	0.05054976788
1437	0.05054863607
1438	0.05054755126
1439	0.05054670587
1440	0.05054393118
1441	0.05054286544
1442	0.05054110347
1443	0.05053990296
1444	0.05053911053
1445	0.05053880849
1446	0.0505375996
1447	0.05053591207
1448	0.05053494407
1449	0.05053388417
1450	0.05053306044
1451	0.05053205105
1452	0.05053070862
1453	0.05052985879
1454	0.05052899055
1455	0.05052825487
1456	0.05052676501
1457	0.05052633006
1458	0.05052482389
1459	0.05052353579
1460	0.05052218975
1461	0.05052088185
1462	0.05051959082
1463	0.05051884125
1464	0.05051814457
1465	0.0505169727
1466	0.0505157508
1467	0.05051456856
1468	0.05051299771
1469	0.05051161778
1470	0.05050902201
1471	0.05050695713
1472	0.05050622599
1473	0.05050506149
1474	0.0505034121
1475	0.05050199216
1476	0.05050135554
1477	0.0505003645
1478	0.05049953683
1479	0.050498447
1480	0.05049739188
1481	0.05049663073
1482	0.05049550938
1483	0.05049346494
1484	0.05049220806
1485	0.05049085091
1486	0.05048948739
1487	0.05048850346
1488	0.05048734284
1489	0.05048534894
1490	0.05048394692
1491	0.05048302781
1492	0.05048224808
1493	0.05048069532
1494	0.05047957405
1495	0.05047866637
1496	0.05047771466
1497	0.050476841
1498	0.05047622317
1499	0.05047483572
